"","ID","items","trial","cor2","RT","AHA","surprise","task","sample","sex","age","citizenship","english_proficiency","education","cor1","alternative","AHA_fac","task_f","sample_f","suddenness","visual_pic","conceptual_pic","solution_pic","PC_CD_conc","CS_CD_conc","PS_CD_conc","PC_Vis_HR","CS_Vis_HR","PS_Vis_HR","items_utf8","V1","V2","V3","cor2_f","T123Solve_lch","AHA_num","PC_LCH","PS_LCH","CS_LCH","T123_lch"
"11710","UJE8QRE0C","porcupine.jpg",60,1,6.893,"noAHA",2,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",5,"porcupine.jpg","garbcoll.jpg","broom.jpg",0.48,0.58,0.39,7.85483871,13.42622951,24.76190476,"porcupine.jpg","porcupine.jpg","","","1",NA,0,0.15041,0.17834,0.69343,NA
"11711","UJE8QRE0C","SAGE - PAINT - HAIR",3,1,0.533,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAGE - PAINT - HAIR","SAGE","PAINT","HAIR","1",1.4248,0,NA,NA,NA,1.3579
"11712","UJE8QRE0C","WATER - MINE - SHAKER",7,1,1.497,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WATER - MINE - SHAKER","WATER","MINE","SHAKER","1",1.5168,0,NA,NA,NA,1.5258
"11713","UJE8QRE0C","COTTAGE - SWISS - CAKE",10,1,1.054,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COTTAGE - SWISS - CAKE","COTTAGE","SWISS","CAKE","1",1.9364,0,NA,NA,NA,1.1259
"11714","UJE8QRE0C","FOOD - FORWARD - BREAK",14,1,1.738,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOOD - FORWARD - BREAK","FOOD","FORWARD","BREAK","1",NA,0,NA,NA,NA,NA
"11715","UJE8QRE0C","BOOT - SUMMER - GROUND",15,1,1.593,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOOT - SUMMER - GROUND","BOOT","SUMMER","GROUND","1",1.4917,0,NA,NA,NA,1.39303333333333
"11716","UJE8QRE0C","PEACH - ARM - TAR",16,1,3.259,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEACH - ARM - TAR","PEACH","ARM","TAR","1",1.11596666666667,0,NA,NA,NA,0.9851
"11717","UJE8QRE0C","WORM - SHELF - END",17,1,0.477,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WORM - SHELF - END","WORM","SHELF","END","1",1.1012,0,NA,NA,NA,1.1796
"11718","UJE8QRE0C","SANDWICH - HOUSE - GOLF",18,1,1.445,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANDWICH - HOUSE - GOLF","SANDWICH","HOUSE","GOLF","1",1.0268,0,NA,NA,NA,0.901333333333333
"11719","UJE8QRE0C","CANE - DADDY - PLUM",19,1,0.87,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANE - DADDY - PLUM","CANE","DADDY","PLUM","1",0.7473,0,NA,NA,NA,0.8961
"11720","UJE8QRE0C","DRESS - DIAL - FLOWER",20,1,1.913,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRESS - DIAL - FLOWER","DRESS","DIAL","FLOWER","1",1.26476666666667,0,NA,NA,NA,1.18666666666667
"11721","UJE8QRE0C","BOOT - SUMMER - GROUND",22,1,3.895,"noAHA",1,"CRA","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOOT - SUMMER - GROUND","BOOT","SUMMER","GROUND","1",1.4917,0,NA,NA,NA,1.39303333333333
"11722","UJE8QRE0C","ceilingfan.jpg",14,1,1.328,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"ceilingfan.jpg","conch.jpg","starfish.jpg",0.35,0.43,0.51,10.57377049,33.95081967,62.88709677,"ceilingfan.jpg","ceilingfan.jpg","","","1",NA,0,0.20938,0.19343,0.5,NA
"11723","UJE8QRE0C","umdreher.jpg",15,1,0.496,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"umdreher.jpg","muecke.jpg","flyswat.jpg",0.41,0.37,0.53,11.09836066,10.17741935,68.06557377,"umdreher.jpg","umdreher.jpg","","","1",NA,0,0.15041,0.45698,0.17834,NA
"11724","UJE8QRE0C","sleepingbag.jpg",19,1,2.295,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"sleepingbag.jpg","egypt.jpg","mummy.jpg",0.35,0.45,0.32,11.16129032,18.31147541,82.40983607,"sleepingbag.jpg","sleepingbag.jpg","","","1",NA,0,0.41972,0.41972,0.41972,NA
"11725","UJE8QRE0C","friedegg.jpg",20,1,1.771,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"friedegg.jpg","cassett5.jpg","cd.jpg",0.4,0.73,0.39,17.63934426,21.42857143,59.86885246,"friedegg.jpg","friedegg.jpg","","","1",NA,0,0.38685,0.38685,0.69343,NA
"11726","UJE8QRE0C","lindenblatt.jpg",25,1,0.932,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"lindenblatt.jpg","kartenspiel.jpg","pik.jpg",0.36,0.27,0.3,9.901639344,10.98412698,74.4516129,"lindenblatt.jpg","lindenblatt.jpg","","","1",NA,0,0.38685,0.33085,0.33085,NA
"11727","UJE8QRE0C","stempel.jpg",26,1,1.521,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"stempel.jpg","nail.jpg","hammer.jpg",0.35,0.38,0.37,14.14285714,50.37704918,23.61290323,"stempel.jpg","stempel.jpg","","","1",NA,0,0.38685,0.38685,0.69343,NA
"11728","UJE8QRE0C","verteilersteckdose.jpg",27,1,0.918,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"verteilersteckdose.jpg","turnsign.jpg","trafficlight.jpg",0.41,0.48,0.31,8.950819672,12.29508197,67.49180328,"verteilersteckdose.jpg","verteilersteckdose.jpg","","","1",NA,0,0.38685,0.38685,0.35745,NA
"11729","UJE8QRE0C","hedgehog.jpg",29,1,2.321,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"hedgehog.jpg","haarspange.jpg","brush.jpg",0.46,0.59,0.35,16.59677419,21.57377049,51.01612903,"hedgehog.jpg","hedgehog.jpg","","","1",NA,0,0.19343,0.17834,0.41972,NA
"11730","UJE8QRE0C","warhelmet2.jpg",31,1,1.448,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"warhelmet2.jpg","chameleon.jpg","turtle.jpg",0.24,0.43,0.3,51.06451613,62.85245902,71.09677419,"warhelmet2.jpg","warhelmet2.jpg","","","1",NA,0,0.13743,0.22629,0.5,NA
"11731","UJE8QRE0C","anhaenger2.jpg",34,1,1.352,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"anhaenger2.jpg","icecristall.jpg","sled.jpg",0.31,0.3,0.31,8.114754098,8.540983607,53.96774194,"anhaenger2.jpg","anhaenger2.jpg","","","1",NA,0,0.30657,0.55088,0.30657,NA
"11732","UJE8QRE0C","rohrsystem.jpg",35,1,0.883,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"rohrsystem.jpg","maus.jpg","maze.jpg",0.39,0.32,0.39,7.016393443,9.285714286,72.2295082,"rohrsystem.jpg","rohrsystem.jpg","","","1",NA,0,0.19343,0.5,0.282595,NA
"11733","UJE8QRE0C","lineal.jpg",36,1,0.628,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"lineal.jpg","pool.jpg","sprungbrett.jpg",0.32,0.31,0.35,16.63492063,42.49206349,48.36065574,"lineal.jpg","lineal.jpg","","","1",NA,0,0.41972,0.45698,0.5,NA
"11734","UJE8QRE0C","kette.jpg",37,1,0.677,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"kette.jpg","dog.jpg","halsband.jpg",0.27,0.34,0.48,12.65079365,9.508196721,52.35483871,"kette.jpg","kette.jpg","","","1",NA,0,0.30657,0.55088,0.30657,NA
"11735","UJE8QRE0C","mutter2.jpg",38,1,2.021,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"mutter2.jpg","bee.jpg","honeycomb.jpg",0.5,0.45,0.53,8.442622951,15.03278689,21.24590164,"mutter2.jpg","mutter2.jpg","","","1",NA,0,0.13743,0.35745,0.20938,NA
"11736","UJE8QRE0C","pilz.jpg",41,1,1.004,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"pilz.jpg","rainjacket.jpg","umbrella.jpg",0.38,0.59,0.32,14.33870968,8.129032258,61.9047619,"pilz.jpg","pilz.jpg","","","1",NA,0,0.30657,0.35745,0.38685,NA
"11737","UJE8QRE0C","lupe.jpg",42,1,0.729,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"lupe.jpg","topf.jpg","pan.jpg",0.37,0.64,0.41,17.96721311,24.67213115,72.2295082,"lupe.jpg","lupe.jpg","","","1",NA,0,0.41972,0.41972,0.69343,NA
"11738","UJE8QRE0C","magnet.jpg",44,1,1.182,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"magnet.jpg","shoes.jpg","hufe.jpg",0.33,0.42,0.36,15.67213115,19.19354839,85.98360656,"magnet.jpg","magnet.jpg","","","1",NA,0,0.33085,0.35745,0.35745,NA
"11739","UJE8QRE0C","bridge.jpg",47,1,1.434,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"bridge.jpg","wetter.jpg","regenbogen.jpg",0.3,0.36,0.39,9.483870968,15.62295082,51.953125,"bridge.jpg","bridge.jpg","","","1",NA,0,0.22629,0.26356,0.61315,NA
"11740","UJE8QRE0C","seife2.jpg",48,0,2.172,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"seife2.jpg","monitor.jpg","computermouse.jpg",0.3,0.53,0.44,23.92063492,11.22580645,56.80645161,"seife2.jpg","seife2.jpg","","","0",NA,0,0.38685,0.38685,0.38685,NA
"11741","UJE8QRE0C","tentlamp.jpg",49,1,1.351,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"tentlamp.jpg","schlafsack2.jpg","tent.jpg",0.38,0.56,0.45,12.40983607,23.52459016,38.51612903,"tentlamp.jpg","tentlamp.jpg","","","1",NA,0,0.5,0.55088,0.69343,NA
"11742","UJE8QRE0C","spade.jpg",50,1,0.732,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"spade.jpg","cake1.jpg","cakeserver.jpg",0.35,0.41,0.57,9.887096774,8.704918033,70.09375,"spade.jpg","spade.jpg","","","1",NA,0,0.35745,0.38685,0.30657,NA
"11743","UJE8QRE0C","strassenlampe.jpg",51,1,1.687,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"strassenlampe.jpg","crown.jpg","scepter.jpg",0.32,0.4,0.28,25.0483871,21.09677419,68.48387097,"strassenlampe.jpg","strassenlampe.jpg","","","1",NA,0,0.45698,0.41972,0.5,NA
"11744","UJE8QRE0C","waage2.jpg",52,1,1.836,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"waage2.jpg","klettergeruest.jpg","wippe.jpg",0.39,0.58,0.45,22.45901639,20.45901639,62.86885246,"waage2.jpg","waage2.jpg","","","1",NA,0,0.41972,0.41972,0.55088,NA
"11745","UJE8QRE0C","waschmaschine.jpg",53,1,1.089,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"waschmaschine.jpg","cameratripod.jpg","fotoapparat.jpg",0.62,0.69,0.56,15.39344262,17.42622951,52.80645161,"waschmaschine.jpg","waschmaschine.jpg","","","1",NA,0,0.35745,0.45698,0.35745,NA
"11746","UJE8QRE0C","pen2.jpg",55,0,2.904,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"pen2.jpg","drums2.jpg","drumstick.jpg",0.16,0.43,0.49,8.950819672,10.2295082,57.08064516,"pen2.jpg","pen2.jpg","","","0",NA,0,0.33085,0.30657,0.61315,NA
"11747","UJE8QRE0C","massageball.jpg",56,1,0.182,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"massageball.jpg","fisch.jpg","kugelfisch.jpg",0.45,0.55,0.55,10.52459016,59.59016393,52.31147541,"massageball.jpg","massageball.jpg","","","1",NA,0,0.22629,0.19343,0.69343,NA
"11748","UJE8QRE0C","streichholz.jpg",57,1,0.547,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"streichholz.jpg","cheeseburger.jpg","fries.jpg",0.43,0.58,0.44,7.306451613,12.85245902,45.9047619,"streichholz.jpg","streichholz.jpg","","","1",NA,0,0.33085,0.35745,0.5,NA
"11749","UJE8QRE0C","gasflasche.jpg",58,1,0.238,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"gasflasche.jpg","feuer.jpg","feuerloescher.jpg",0.38,0.37,0.58,11.3968254,13.72131148,78.12903226,"gasflasche.jpg","gasflasche.jpg","","","1",NA,0,0.2443,0.38685,0.20938,NA
"11750","UJE8QRE0C","stone.jpg",61,1,0.233,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"stone.jpg","stetoskop.jpg","heart.jpg",0.39,0.39,0.35,22.31147541,15.98360656,72.33870968,"stone.jpg","stone.jpg","","","1",NA,0,0.35745,0.38685,0.30657,NA
"11751","UJE8QRE0C","broccoli7_0.jpg",63,1,3.731,"noAHA",1,"VRAT","english",1,44,"U.S.A.",6,"High School",1,0,"noAHA","VRAT","english",6,"broccoli7_0.jpg","radioactive.jpg","atombomb.jpg",0.23,0.16,0.35,11.32258065,12.6031746,79.74193548,"broccoli7_0.jpg","broccoli7_0.jpg","","","1",NA,0,0.20938,0.2443,0.17834,NA
"11752","UJE8QRE0C","AGE - MILE - SAND",6,0,NA,NA,NA,"CRA","english",1,44,"U.S.A.",6,"High School",0,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGE - MILE - SAND","AGE","MILE","SAND","0",1.32276666666667,NA,NA,NA,NA,1.3022
"11753","UJE8QRE0C","DATE - ALLEY - FOLD",8,0,NA,NA,NA,"CRA","english",1,44,"U.S.A.",6,"High School",0,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DATE - ALLEY - FOLD","DATE","ALLEY","FOLD","0",1.6094,NA,NA,NA,NA,1.0425
"11754","UJE8QRE0C","football.jpg",18,0,NA,NA,NA,"VRAT","english",1,44,"U.S.A.",6,"High School",0,0,NA,"VRAT","english",NA,"football.jpg","pflaster.jpg","scar.jpg",0.33,0.4,0.26,17.83606557,35.03278689,60.52380952,"football.jpg","football.jpg","","","0",NA,NA,0.38685,0.26356,0.26356,NA
"11755","UJE8QRE0C","giesskanne.jpg",46,0,NA,NA,NA,"VRAT","english",1,44,"U.S.A.",6,"High School",0,0,NA,"VRAT","english",NA,"giesskanne.jpg","giraffe.jpg","elefant.jpg",0.36,0.69,0.41,53.59016393,36.4516129,52.79365079,"giesskanne.jpg","giesskanne.jpg","","","0",NA,NA,0.16402,0.19343,0.45698,NA
"11756","8V07FYMH5","pocketwatch7.jpg",17,0,9.322,"xAHA",4,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"pocketwatch7.jpg","worldmap_a.jpg","compass.jpg",0.3,0.41,0.32,41.54098361,42.36065574,83.77419355,"pocketwatch7.jpg","pocketwatch7.jpg","","","0",NA,1,0.5,0.69343,0.5,NA
"11757","8V07FYMH5","CANE - DADDY - PLUM",3,1,0.104,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANE - DADDY - PLUM","CANE","DADDY","PLUM","1",0.7473,1,NA,NA,NA,0.8961
"11758","8V07FYMH5","CREAM - SKATE - WATER",4,1,0.194,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CREAM - SKATE - WATER","CREAM","SKATE","WATER","1",1.65923333333333,1,NA,NA,NA,1.2485
"11759","8V07FYMH5","SAGE - PAINT - HAIR",5,0,8.287,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAGE - PAINT - HAIR","SAGE","PAINT","HAIR","0",1.4248,1,NA,NA,NA,1.3579
"11760","8V07FYMH5","AGE - MILE - SAND",6,1,31.548,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AGE - MILE - SAND","AGE","MILE","SAND","1",1.32276666666667,1,NA,NA,NA,1.3022
"11761","8V07FYMH5","FOOD - FORWARD - BREAK",7,1,22.331,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOOD - FORWARD - BREAK","FOOD","FORWARD","BREAK","1",NA,1,NA,NA,NA,NA
"11762","8V07FYMH5","SANDWICH - HOUSE - GOLF",8,1,25.05,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANDWICH - HOUSE - GOLF","SANDWICH","HOUSE","GOLF","1",1.0268,1,NA,NA,NA,0.901333333333333
"11763","8V07FYMH5","WATER - MINE - SHAKER",9,1,2.631,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WATER - MINE - SHAKER","WATER","MINE","SHAKER","1",1.5168,1,NA,NA,NA,1.5258
"11764","8V07FYMH5","MASTER - TOSS - FINGER",10,1,11.901,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER - TOSS - FINGER","MASTER","TOSS","FINGER","1",1.1012,1,NA,NA,NA,1.04253333333333
"11765","8V07FYMH5","SLEEPING - BEAN - TRASH",11,1,3.289,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLEEPING - BEAN - TRASH","SLEEPING","BEAN","TRASH","1",1.1296,1,NA,NA,NA,1.07113333333333
"11766","8V07FYMH5","MOUSE - BEAR - SAND",12,1,0.829,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOUSE - BEAR - SAND","MOUSE","BEAR","SAND","1",1.0992,1,NA,NA,NA,1.22546666666667
"11767","8V07FYMH5","BOOT - SUMMER - GROUND",13,1,13.012,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOOT - SUMMER - GROUND","BOOT","SUMMER","GROUND","1",1.4917,1,NA,NA,NA,1.39303333333333
"11768","8V07FYMH5","PIKE - COAT - SIGNAL",14,1,13.457,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIKE - COAT - SIGNAL","PIKE","COAT","SIGNAL","1",1.39986666666667,1,NA,NA,NA,1.44443333333333
"11769","8V07FYMH5","WORM - SHELF - END",15,0,3.693,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WORM - SHELF - END","WORM","SHELF","END","0",1.1012,1,NA,NA,NA,1.1796
"11770","8V07FYMH5","DRESS - DIAL - FLOWER",16,1,19.278,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRESS - DIAL - FLOWER","DRESS","DIAL","FLOWER","1",1.26476666666667,1,NA,NA,NA,1.18666666666667
"11771","8V07FYMH5","PEACH - ARM - TAR",17,1,11.79,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEACH - ARM - TAR","PEACH","ARM","TAR","1",1.11596666666667,1,NA,NA,NA,0.9851
"11772","8V07FYMH5","WAGON - BREAK - RADIO",18,0,10.37,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAGON - BREAK - RADIO","WAGON","BREAK","RADIO","0",1.65393333333333,1,NA,NA,NA,1.21333333333333
"11773","8V07FYMH5","DATE - ALLEY - FOLD",19,1,10.495,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DATE - ALLEY - FOLD","DATE","ALLEY","FOLD","1",1.6094,1,NA,NA,NA,1.0425
"11774","8V07FYMH5","FRENCH - CAR - SHOE",20,1,10.98,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRENCH - CAR - SHOE","FRENCH","CAR","SHOE","1",1.42286666666667,1,NA,NA,NA,0.9783
"11775","8V07FYMH5","COTTAGE - SWISS - CAKE",21,1,1.476,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COTTAGE - SWISS - CAKE","COTTAGE","SWISS","CAKE","1",1.9364,1,NA,NA,NA,1.1259
"11776","8V07FYMH5","PEACH - ARM - TAR",22,1,0.338,"xAHA",1,"CRA","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEACH - ARM - TAR","PEACH","ARM","TAR","1",1.11596666666667,1,NA,NA,NA,0.9851
"11777","8V07FYMH5","vogelkaefig.jpg",4,1,4.616,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"vogelkaefig.jpg","gavel.jpg","prison.jpg",0.26,0.17,0.38,10.18032787,8.777777778,54.82258065,"vogelkaefig.jpg","vogelkaefig.jpg","","","1",NA,1,0.45698,0.41972,0.33085,NA
"11778","8V07FYMH5","sleepingbag.jpg",5,1,4.958,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,1,"xAHA","VRAT","english",6,"sleepingbag.jpg","egypt.jpg","mummy.jpg",0.35,0.45,0.32,11.16129032,18.31147541,82.40983607,"sleepingbag.jpg","sleepingbag.jpg","","","1",NA,1,0.41972,0.41972,0.41972,NA
"11779","8V07FYMH5","zuckerrohr.jpg",6,0,9.163,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"zuckerrohr.jpg","wheelchair.jpg","walkingstick.jpg",0.28,0.54,0.34,8.426229508,11.078125,29.19672131,"zuckerrohr.jpg","zuckerrohr.jpg","","","0",NA,1,0.26356,0.28424,0.41972,NA
"11780","8V07FYMH5","corset.jpg",7,1,8.733,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"corset.jpg","stopwatch.jpg","sandclock.jpg",0.32,0.54,0.32,9.225806452,12.22580645,40.85245902,"corset.jpg","corset.jpg","","","1",NA,1,0.35745,0.35745,0.69343,NA
"11781","8V07FYMH5","glocke.jpg",8,1,43.456,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"glocke.jpg","schal.jpg","hut.jpg",0.4,0.38,0.36,21.52459016,12.67213115,31.81967213,"glocke.jpg","glocke.jpg","","","1",NA,1,0.41972,0.45698,0.41972,NA
"11782","8V07FYMH5","stecknadel.jpg",9,1,16.336,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"stecknadel.jpg","bonbon.jpg","lolli.jpg",0.4,0.47,0.39,17.36065574,21.82539683,87.62903226,"stecknadel.jpg","stecknadel.jpg","","","1",NA,1,0.28424,0.26356,0.61315,NA
"11783","8V07FYMH5","football.jpg",10,1,17.734,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"football.jpg","pflaster.jpg","scar.jpg",0.33,0.4,0.26,17.83606557,35.03278689,60.52380952,"football.jpg","football.jpg","","","1",NA,1,0.38685,0.26356,0.26356,NA
"11784","8V07FYMH5","starfruit2.jpg",12,0,23.059,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"starfruit2.jpg","saturn.jpg","star.jpg",0.3,0.5,0.32,18.68852459,10.19047619,51.27419355,"starfruit2.jpg","starfruit2.jpg","","","0",NA,1,0.41972,0.41972,0.69343,NA
"11785","8V07FYMH5","grapes.jpg",13,1,4.771,"xAHA",1,"VRAT","english",0,33,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"grapes.jpg","partyhat.jpg","ballons.jpg",0.45,0.53,0.38,12.96774194,27.18032787,70.4516129,"grapes.jpg","grapes.jpg","","","1",NA,1,0.26356,0.30657,0.33085,NA
